soure,ayeh,word,Tag,Lemma,Root
45,4,ونَ,PRON,,
45,5,وَ,CONJ,,
45,5,ٱخْتِلَٰفِ,N,ٱخْتِلَٰف,خلف
45,5,ٱلَّ,DET,,
45,5,لَيْلِ,N,لَيْل,ليل
45,5,وَ,CONJ,,
45,5,ٱل,DET,,
45,5,نَّهَارِ,N,نَهَار,نهر
45,5,وَ,CONJ,,
45,5,مَا^,REL,مَا,
45,5,أَنزَلَ,V,أَنزَلَ,نزل
45,5,ٱللَّهُ,PN,ٱللَّه,اله
45,5,مِنَ,P,مِن,
45,5,ٱل,DET,,
45,5,سَّمَا^ءِ,N,سَمَا^ء,سمو
45,5,مِن,P,مِن,
45,5,رِّزْقٍ,N,رِزْق,رزق
45,5,فَ,CONJ,,
45,5,أَحْيَا,V,أَحْيَا,حيي
45,5,بِ,P,,
45,5,هِ,PRON,,
45,5,ٱلْ,DET,,
45,5,أَرْضَ,N,أَرْض,ارض
45,5,بَعْدَ,T,بَعْد,بعد
45,5,مَوْتِ,N,مَوْت,موت
45,5,هَا,PRON,,
45,5,وَ,CONJ,,
45,5,تَصْرِيفِ,N,تَصْرِيف,صرف
45,5,ٱل,DET,,
45,5,رِّيَٰحِ,N,رِيح,روح
45,5,ءَايَٰتٌ,N,ءَايَة,ايي
45,5,لِّ,P,,
45,5,قَوْمٍ,N,قَوْم,قوم
45,5,يَعْقِلُ,V,عَقَلُ,عقل
45,5,ونَ,PRON,,
45,6,تِلْكَ,DEM,ذَٰلِك,
45,6,ءَايَٰتُ,N,ءَايَة,ايي
45,6,ٱللَّهِ,PN,ٱللَّه,اله
45,6,نَتْلُو,V,تَلَىٰ,تلو
45,6,هَا,PRON,,
45,6,عَلَيْ,P,عَلَىٰ,
45,6,كَ,PRON,,
45,6,بِ,P,,
45,6,ٱلْ,DET,,
45,6,حَقِّ,N,حَقّ,حقق
45,6,فَ,REM,,
45,6,بِ,P,,
45,6,أَىِّ,N,أَىّ,
45,6,حَدِيثٍ],N,حَدِيث,حدث
45,6,بَعْدَ,T,بَعْد,بعد
45,6,ٱللَّهِ,PN,ٱللَّه,اله
45,6,وَ,CONJ,,
45,6,ءَايَٰتِ,N,ءَايَة,ايي
45,6,هِ.,PRON,,
45,6,يُؤْمِنُ,V,ءَامَنَ,امن
45,6,ونَ,PRON,,
45,7,وَيْلٌ,N,وَيْل,
45,7,لِّ,P,,
45,7,كُلِّ,N,كُلّ,كلل
45,7,أَفَّاكٍ,N,أَفَّاك,افك
45,7,أَثِيمٍ,ADJ,أَثِيم,اثم
45,8,يَسْمَعُ,V,سَمِعَ,سمع
45,8,ءَايَٰتِ,N,ءَايَة,ايي
45,8,ٱللَّهِ,PN,ٱللَّه,اله
45,8,تُتْلَىٰ,V,تَلَىٰ,تلو
45,8,عَلَيْ,P,عَلَىٰ,
45,8,هِ,PRON,,
45,8,ثُمَّ,CONJ,ثُمّ,
45,8,يُصِرُّ,V,أَصَرُّ,صرر
45,8,مُسْتَكْبِرًا,N,مُسْتَكْبِر,كبر
45,8,كَ,P,,
45,8,أَن,SUB,أَن,
45,8,لَّمْ,NEG,لَم,
45,8,يَسْمَعْ,V,سَمِعَ,سمع
45,8,هَا,PRON,,
45,8,فَ,REM,,
45,8,بَشِّرْ,V,بُشِّرَ,بشر
45,8,هُ,PRON,,
45,8,بِ,P,,
45,8,عَذَابٍ,N,عَذَاب,عذب
45,8,أَلِيمٍ,ADJ,أَلِيم,الم
45,9,وَ,CONJ,,
45,9,إِذَا,T,إِذَا,
45,9,عَلِمَ,V,عَلِمَ,علم
45,9,مِنْ,P,مِن,
45,9,ءَايَٰتِ,N,ءَايَة,ايي
45,9,نَا,PRON,,
45,9,شَيْـ#ًا,N,شَىْء,شيا
45,9,ٱتَّخَذَ,V,ٱتَّخَذَ,اخذ
45,9,هَا,PRON,,
45,9,هُزُوًا,N,هُزُو,هزا
45,9,أُو@لَٰ^ئِكَ,DEM,أُولَٰ^ئِك,
45,9,لَ,P,,
45,9,هُمْ,PRON,,
45,9,عَذَابٌ,N,عَذَاب,عذب
45,9,مُّهِينٌ,N,مُّهِين,هون
45,10,مِّن,P,مِن,
45,10,وَرَا^ئِ,N,وَرَا^ء,وري
45,10,هِمْ,PRON,,
45,10,جَهَنَّمُ,PN,جَهَنَّم,
45,10,وَ,CONJ,,
45,10,لَا,NEG,لَا,
45,10,يُغْنِى,V,أَغْنَتْ,غني
45,10,عَنْ,P,عَن,
45,10,هُم,PRON,,
45,10,مَّا,REL,مَا,
45,10,كَسَبُ,V,كَسَبَ,كسب
45,10,وا@,PRON,,
45,10,شَيْـ#ًا,N,شَىْء,شيا
45,10,وَ,CONJ,,
45,10,لَا,NEG,لَا,
45,10,مَا,REL,مَا,
45,10,ٱتَّخَذُ,V,ٱتَّخَذَ,اخذ
45,10,وا@,PRON,,
45,10,مِن,P,مِن,
45,10,دُونِ,N,دُون,دون
45,10,ٱللَّهِ,PN,ٱللَّه,اله
45,10,أَوْلِيَا^ءَ,N,وَلِىّ,ولي
45,10,وَ,CONJ,,
45,10,لَ,P,,
45,10,هُمْ,PRON,,
45,10,عَذَابٌ,N,عَذَاب,عذب
45,10,عَظِيمٌ,ADJ,عَظِيم,عظم
45,11,هَٰذَا,DEM,هَٰذَا,
45,11,هُدًى,N,هُدًى,هدي
45,11,وَ,CONJ,,
45,11,ٱلَّذِينَ,REL,ٱلَّذِى,
45,11,كَفَرُ,V,كَفَرَ,كفر
45,11,وا@,PRON,,
45,11,بِ,P,,
45,11,ـ#َايَٰتِ,N,ءَايَة,ايي
45,11,رَبِّ,N,رَبّ,ربب
45,11,هِمْ,PRON,,
45,11,لَ,P,,
45,11,هُمْ,PRON,,
45,11,عَذَابٌ,N,عَذَاب,عذب
45,11,مِّن,P,مِن,
45,11,رِّجْزٍ,N,رِجْز,رجز
45,11,أَلِيمٌ,ADJ,أَلِيم,الم
45,12,ٱللَّهُ,PN,ٱللَّه,اله
45,12,ٱلَّذِى,REL,ٱلَّذِى,
45,12,سَخَّرَ,V,سَخَّرَ,سخر
45,12,لَ,P,,
45,12,كُمُ,PRON,,
45,12,ٱلْ,DET,,
45,12,بَحْرَ,N,بَحْر,بحر
45,12,لِ,PRP,,
45,12,تَجْرِىَ,V,جَرَيْ,جري
45,12,ٱلْ,DET,,
45,12,فُلْكُ,N,فُلْك,فلك
45,12,فِي,P,فِى,
45,12,هِ,PRON,,
45,12,بِ,P,,
45,12,أَمْرِ,N,أَمْر,امر
45,12,هِ.,PRON,,
45,12,وَ,CONJ,,
45,12,لِ,PRP,,
45,12,تَبْتَغُ,V,ٱبْتَغَىٰ,بغي
45,12,وا@,PRON,,
45,12,مِن,P,مِن,
45,12,فَضْلِ,N,فَضْل,فضل
45,12,هِ.,PRON,,
45,12,وَ,CONJ,,
45,12,لَعَلَّ,ACC,لَعَلّ,
45,12,كُمْ,PRON,,
45,12,تَشْكُرُ,V,شَكَرَ,شكر
45,12,ونَ,PRON,,
45,13,وَ,CONJ,,
45,13,سَخَّرَ,V,سَخَّرَ,سخر
45,13,لَ,P,,
45,13,كُم,PRON,,
45,13,مَّا,REL,مَا,
45,13,فِى,P,فِى,
45,13,ٱل,DET,,
45,13,سَّمَٰوَٰتِ,N,سَمَا^ء,سمو
45,13,وَ,CONJ,,
45,13,مَا,REL,مَا,
45,13,فِى,P,فِى,
45,13,ٱلْ,DET,,
45,13,أَرْضِ,N,أَرْض,ارض
45,13,جَمِيعًا,N,جَمِيع,جمع
45,13,مِّنْ,P,مِن,
45,13,هُ,PRON,,
45,13,إِنَّ,ACC,إِنّ,
45,13,فِى,P,فِى,
45,13,ذَٰلِكَ,DEM,ذَٰلِك,
45,13,لَ,EMPH,,
45,13,ءَايَٰتٍ,N,ءَايَة,ايي
45,13,لِّ,P,,
45,13,قَوْمٍ,N,قَوْم,قوم
45,13,يَتَفَكَّرُ,V,يَتَفَكَّرُ,فكر
45,13,ونَ,PRON,,
45,14,قُل,V,قَالَ,قول
45,14,لِّ,P,,
45,14,لَّذِينَ,REL,ٱلَّذِى,
45,14,ءَامَنُ,V,ءَامَنَ,امن
45,14,وا@,PRON,,
45,14,يَغْفِرُ,V,غَفَرَ,غفر
45,14,وا@,PRON,,
45,14,لِ,P,,
45,14,لَّذِينَ,REL,ٱلَّذِى,
45,14,لَا,NEG,لَا,
45,14,يَرْجُ,V,يَرْجُوا@,رجو
45,14,ونَ,PRON,,
45,14,أَيَّامَ,N,يَوْم,يوم
45,14,ٱللَّهِ,PN,ٱللَّه,اله
45,14,لِ,PRP,,
45,14,يَجْزِىَ,V,جَزَىٰ,جزي
45,14,قَوْمً[ا,N,قَوْم,قوم
45,14,بِ,P,,
45,14,مَا,REL,مَا,
45,14,كَانُ,V,كَانَ,كون
45,14,وا@,PRON,,
45,14,يَكْسِبُ,V,كَسَبَ,كسب
45,14,ونَ,PRON,,
45,15,مَنْ,REL,مَن,
45,15,عَمِلَ,V,عَمِلَ,عمل
45,15,صَٰلِحًا,N,صَٰلِح,صلح
45,15,فَ,REM,,
45,15,لِ,P,,
45,15,نَفْسِ,N,نَفْس,نفس
45,15,هِ.,PRON,,
45,15,وَ,CONJ,,
45,15,مَنْ,REL,مَن,
45,15,أَسَا^ءَ,V,أَسَا^ءَ,سوا
45,15,فَ,REM,,
45,15,عَلَيْ,P,عَلَىٰ,
45,15,هَا,PRON,,
45,15,ثُمَّ,CONJ,ثُمّ,
45,15,إِلَىٰ,P,إِلَىٰ,
45,15,رَبِّ,N,رَبّ,ربب
45,15,كُمْ,PRON,,
45,15,تُرْجَعُ,V,رَجَعَ,رجع
45,15,ونَ,PRON,,
45,16,وَ,CONJ,,
45,16,لَ,EMPH,,
45,16,قَدْ,CERT,قَد,
45,16,ءَاتَيْ,V,ا^تَى,اتي
45,16,نَا,PRON,,
45,16,بَنِى^,N,بُنَىّ,بني
45,16,إِسْرَٰ^ءِيلَ,PN,إِسْرَائِيل,
45,16,ٱلْ,DET,,
45,16,كِتَٰبَ,N,كِتَٰب,كتب
45,16,وَ,CONJ,,
45,16,ٱلْ,DET,,
45,16,حُكْمَ,N,حُكْم,حكم
45,16,وَ,CONJ,,
45,16,ٱل,DET,,
45,16,نُّبُوَّةَ,N,نُّبُوَّة,نبا
45,16,وَ,CONJ,,
45,16,رَزَقْ,V,رَزَقَ,رزق
45,16,نَٰ,PRON,,
45,16,هُم,PRON,,
45,16,مِّنَ,P,مِن,
45,16,ٱل,DET,,
45,16,طَّيِّبَٰتِ,N,طَيِّبَٰت,طيب
45,16,وَ,CONJ,,
45,16,فَضَّلْ,V,فَضَّلَ,فضل
45,16,نَٰ,PRON,,
45,16,هُمْ,PRON,,
45,16,عَلَى,P,عَلَىٰ,
45,16,ٱلْ,DET,,
45,16,عَٰلَمِينَ,N,عَٰلَمِين,علم
45,17,وَ,CONJ,,
45,17,ءَاتَيْ,V,ا^تَى,اتي
45,17,نَٰ,PRON,,
45,17,هُم,PRON,,
45,17,بَيِّنَٰتٍ,N,بَيِّنَة,بين
45,17,مِّنَ,P,مِن,
45,17,ٱلْ,DET,,
45,17,أَمْرِ,N,أَمْر,امر
45,17,فَ,CONJ,,
45,17,مَا,NEG,مَا,
45,17,ٱخْتَلَفُ,V,ٱخْتَلَفَ,خلف
45,17,و^ا@,PRON,,
45,17,إِلَّا,RES,إِلَّا,
45,17,مِن[,P,مِن,
45,17,بَعْدِ,N,بَعْد,بعد
45,17,مَا,REL,مَا,
45,17,جَا^ءَ,V,جَا^ءَ,جيا
45,17,هُمُ,PRON,,
45,17,ٱلْ,DET,,
45,17,عِلْمُ,N,عِلْم,علم
45,17,بَغْيً[ا,N,بَغْي,بغي
45,17,بَيْنَ,LOC,بَيْن,بين
45,17,هُمْ,PRON,,
45,17,إِنَّ,ACC,إِنّ,
45,17,رَبَّ,N,رَبّ,ربب
45,17,كَ,PRON,,
45,17,يَقْضِى,V,قَضَىٰ^,قضي
45,17,بَيْنَ,LOC,بَيْن,بين
45,17,هُمْ,PRON,,
45,17,يَوْمَ,N,يَوْم,يوم
45,17,ٱلْ,DET,,
45,17,قِيَٰمَةِ,N,قِيَٰمَة,قوم
45,17,فِي,P,فِى,
45,17,مَا,REL,مَا,
45,17,كَانُ,V,كَانَ,كون
45,17,وا@,PRON,,
45,17,فِي,P,فِى,
45,17,هِ,PRON,,
45,17,يَخْتَلِفُ,V,ٱخْتَلَفَ,خلف
45,17,ونَ,PRON,,
45,18,ثُمَّ,CONJ,ثُمّ,
45,18,جَعَلْ,V,جَعَلَ,جعل
45,18,نَٰ,PRON,,
45,18,كَ,PRON,,
45,18,عَلَىٰ,P,عَلَىٰ,
45,18,شَرِيعَةٍ,N,شَرِيعَة,شرع
45,18,مِّنَ,P,مِن,
45,18,ٱلْ,DET,,
45,18,أَمْرِ,N,أَمْر,امر
45,18,فَ,REM,,
45,18,ٱتَّبِعْ,V,ٱتَّبَعَ,تبع
45,18,هَا,PRON,,
45,18,وَ,CONJ,,
45,18,لَا,NEG,لَا,
45,18,تَتَّبِعْ,V,ٱتَّبَعَ,تبع
45,18,أَهْوَا^ءَ,N,أَهْوَا^ء,هوي
45,18,ٱلَّذِينَ,REL,ٱلَّذِى,
45,18,لَا,NEG,لَا,
45,18,يَعْلَمُ,V,عَلِمَ,علم
45,18,ونَ,PRON,,
45,19,إِنَّ,ACC,إِنّ,
45,19,هُمْ,PRON,,
45,19,لَن,NEG,لَن,
45,19,يُغْنُ,V,أَغْنَتْ,غني
45,19,وا@,PRON,,
45,19,عَن,P,عَن,
45,19,كَ,PRON,,
45,19,مِنَ,P,مِن,
45,19,ٱللَّهِ,PN,ٱللَّه,اله
45,19,شَيْـ#ًا,N,شَىْء,شيا
45,19,وَ,CONJ,,
45,19,إِنَّ,ACC,إِنّ,
45,19,ٱل,DET,,
45,19,ظَّٰلِمِينَ,N,ظَالِم,ظلم
45,19,بَعْضُ,N,بَعْض,بعض
45,19,هُمْ,PRON,,
45,19,أَوْلِيَا^ءُ,N,وَلِىّ,ولي
45,19,بَعْضٍ,N,بَعْض,بعض
45,19,وَ,CONJ,,
45,19,ٱللَّهُ,PN,ٱللَّه,اله
45,19,وَلِىُّ,N,وَلِىّ,ولي
45,19,ٱلْ,DET,,
45,19,مُتَّقِينَ,N,مُتَّقِين,وقي
45,20,هَٰذَا,DEM,هَٰذَا,
45,20,بَصَٰ^ئِرُ,N,بَصِيرَة,بصر
45,20,لِ,P,,
45,20,ل,DET,,
45,20,نَّاسِ,N,نَّاس,نوس
45,20,وَ,CONJ,,
45,20,هُدًى,N,هُدًى,هدي
45,20,وَ,CONJ,,
45,20,رَحْمَةٌ,N,رَحْمَة,رحم
45,20,لِّ,P,,
45,20,قَوْمٍ,N,قَوْم,قوم
45,20,يُوقِنُ,V,يُوقِنُ,يقن
45,20,ونَ,PRON,,
45,21,أَمْ,CONJ,أَم,
45,21,حَسِبَ,V,حَسِبَ,حسب
45,21,ٱلَّذِينَ,REL,ٱلَّذِى,
45,21,ٱجْتَرَحُ,V,ٱجْتَرَحُ,جرح
45,21,وا@,PRON,,
45,21,ٱل,DET,,
45,21,سَّيِّـ#َاتِ,N,سَيِّـ#َات,سوا
45,21,أَن,SUB,أَن,
45,21,نَّجْعَلَ,V,جَعَلَ,جعل
45,21,هُمْ,PRON,,
45,21,كَ,P,,
45,21,ٱلَّذِينَ,REL,ٱلَّذِى,
45,21,ءَامَنُ,V,ءَامَنَ,امن
45,21,وا@,PRON,,
45,21,وَ,CONJ,,
45,21,عَمِلُ,V,عَمِلَ,عمل
45,21,وا@,PRON,,
45,21,ٱل,DET,,
45,21,صَّٰلِحَٰتِ,N,صَّٰلِحَٰت,صلح
45,21,سَوَا^ءً,N,سَوَا^ء,سوي
45,21,مَّحْيَا,N,مَّحْيَا,حيي
45,21,هُمْ,PRON,,
45,21,وَ,CONJ,,
45,21,مَمَاتُ,N,مَمَات,موت
45,21,هُمْ,PRON,,
45,21,سَا^ءَ,V,سَا^ءَ,سوا
45,21,مَا,REL,مَا,
45,21,يَحْكُمُ,V,حَكَمَ,حكم
45,21,ونَ,PRON,,
45,22,وَ,CONJ,,
45,22,خَلَقَ,V,خَلَقَ,خلق
45,22,ٱللَّهُ,PN,ٱللَّه,اله
45,22,ٱل,DET,,
45,22,سَّمَٰوَٰتِ,N,سَمَا^ء,سمو
45,22,وَ,CONJ,,
45,22,ٱلْ,DET,,
45,22,أَرْضَ,N,أَرْض,ارض
45,22,بِ,P,,
45,22,ٱلْ,DET,,
45,22,حَقِّ,N,حَقّ,حقق
45,22,وَ,CONJ,,
45,22,لِ,PRP,,
45,22,تُجْزَىٰ,V,جَزَىٰ,جزي
45,22,كُلُّ,N,كُلّ,كلل
45,22,نَفْسٍ],N,نَفْس,نفس
45,22,بِ,P,,
45,22,مَا,REL,مَا,
45,22,كَسَبَتْ,V,كَسَبَ,كسب
45,22,وَ,CONJ,,
45,22,هُمْ,PRON,,
45,22,لَا,NEG,لَا,
45,22,يُظْلَمُ,V,ظَلَمَ,ظلم
45,22,ونَ,PRON,,
45,23,أَ,INTG,,
45,23,فَ,SUP,,
45,23,رَءَيْ,V,رَءَا,راي
45,23,تَ,PRON,,
45,23,مَنِ,REL,مَن,
45,23,ٱتَّخَذَ,V,ٱتَّخَذَ,اخذ
45,23,إِلَٰهَ,N,إِلَٰه,اله
45,23,"هُ,",PRON,,
45,23,هَوَىٰ,N,هَوَا^ء,هوي
45,23,هُ,PRON,,
45,23,وَ,CONJ,,
45,23,أَضَلَّ,V,أَضَلَّ,ضلل
45,23,هُ,PRON,,
45,23,ٱللَّهُ,PN,ٱللَّه,اله
45,23,عَلَىٰ,P,عَلَىٰ,
45,23,عِلْمٍ,N,عِلْم,علم
45,23,وَ,CONJ,,
45,23,خَتَمَ,V,خَتَمَ,ختم
45,23,عَلَىٰ,P,عَلَىٰ,
45,23,سَمْعِ,N,سَمْع,سمع
45,23,هِ.,PRON,,
45,23,وَ,CONJ,,
45,23,قَلْبِ,N,قَلْب,قلب
45,23,هِ.,PRON,,
45,23,وَ,CONJ,,
45,23,جَعَلَ,V,جَعَلَ,جعل
45,23,عَلَىٰ,P,عَلَىٰ,
45,23,بَصَرِ,N,بَصَر,بصر
45,23,هِ.,PRON,,
45,23,غِشَٰوَةً,N,غِشَٰوَة,غشو
45,23,فَ,REM,,
45,23,مَن,REL,مَن,
45,23,يَهْدِي,V,هَدَى,هدي
45,23,هِ,PRON,,
45,23,مِن[,P,مِن,
45,23,بَعْدِ,N,بَعْد,بعد
45,23,ٱللَّهِ,PN,ٱللَّه,اله
45,23,أَ,INTG,,
45,23,فَ,SUP,,
45,23,لَا,NEG,لَا,
45,23,تَذَكَّرُ,V,تَذَكَّرَ,ذكر
45,23,ونَ,PRON,,
45,24,وَ,CONJ,,
45,24,قَالُ,V,قَالَ,قول
45,24,وا@,PRON,,
45,24,مَا,NEG,مَا,
45,24,هِىَ,PRON,,
45,24,إِلَّا,RES,إِلَّا,
45,24,حَيَاتُ,N,حَيَوٰة,حيي
45,24,نَا,PRON,,
45,24,ٱل,DET,,
45,24,دُّنْيَا,ADJ,دُّنْيَا,دنو
45,24,نَمُوتُ,V,مَّاتَ,موت
45,24,وَ,CONJ,,
45,24,نَحْيَا,V,حَىَّ,حيي
45,24,وَ,CONJ,,
45,24,مَا,NEG,مَا,
45,24,يُهْلِكُ,V,أَهْلَكَ,هلك
45,24,نَا^,PRON,,
45,24,إِلَّا,RES,إِلَّا,
45,24,ٱل,DET,,
45,24,دَّهْرُ,N,دَّهْر,دهر
45,24,وَ,CONJ,,
45,24,مَا,NEG,مَا,
45,24,لَ,P,,
45,24,هُم,PRON,,
45,24,بِ,P,,
45,24,ذَٰلِكَ,DEM,ذَٰلِك,
45,24,مِنْ,P,مِن,
45,24,عِلْمٍ,N,عِلْم,علم
45,24,إِنْ,NEG,إِن,
45,24,هُمْ,PRON,,
45,24,إِلَّا,RES,إِلَّا,
45,24,يَظُنُّ,V,ظَنَّ,ظنن
45,24,ونَ,PRON,,
45,25,وَ,CONJ,,
45,25,إِذَا,T,إِذَا,
45,25,تُتْلَىٰ,V,تَلَىٰ,تلو
45,25,عَلَيْ,P,عَلَىٰ,
45,25,هِمْ,PRON,,
45,25,ءَايَٰتُ,N,ءَايَة,ايي
45,25,نَا,PRON,,
45,25,بَيِّنَٰتٍ,ADJ,بَيِّنَة,بين
45,25,مَّا,NEG,مَا,
45,25,كَانَ,V,كَانَ,كون
45,25,حُجَّتَ,N,حُجَّة,حجج
45,25,هُمْ,PRON,,
45,25,إِلَّا^,RES,إِلَّا,
45,25,أَن,SUB,أَن,
45,25,قَالُ,V,قَالَ,قول
45,25,وا@,PRON,,
45,25,ٱئْتُ,V,أَتَى,اتي
45,25,وا@,PRON,,
45,25,بِ,P,,
45,25,ـ#َابَا^ئِ,N,ا^بَاء,ابو
45,25,نَا^,PRON,,
45,25,إِن,COND,إِن,
45,25,كُن,V,كَانَ,كون
45,25,تُمْ,PRON,,
45,25,صَٰدِقِينَ,N,صَادِق,صدق
45,26,قُلِ,V,قَالَ,قول
45,26,ٱللَّهُ,PN,ٱللَّه,اله
45,26,يُحْيِي,V,أَحْيَا,حيي
45,26,كُمْ,PRON,,
45,26,ثُمَّ,CONJ,ثُمّ,
45,26,يُمِيتُ,V,أَمَاتَ,موت
45,26,كُمْ,PRON,,
45,26,ثُمَّ,CONJ,ثُمّ,
45,26,يَجْمَعُ,V,جَمَعَ,جمع
45,26,كُمْ,PRON,,
45,26,إِلَىٰ,P,إِلَىٰ,
45,26,يَوْمِ,N,يَوْم,يوم
45,26,ٱلْ,DET,,
45,26,قِيَٰمَةِ,N,قِيَٰمَة,قوم
45,26,لَا,NEG,لَا,
45,26,رَيْبَ,N,رَيْب,ريب
45,26,فِي,P,فِى,
45,26,هِ,PRON,,
45,26,وَ,CONJ,,
45,26,لَٰكِنَّ,ACC,لَٰكِنّ,
45,26,أَكْثَرَ,N,أَكْثَر,كثر
45,26,ٱل,DET,,
45,26,نَّاسِ,N,نَّاس,نوس
45,26,لَا,NEG,لَا,
45,26,يَعْلَمُ,V,عَلِمَ,علم
45,26,ونَ,PRON,,
45,27,وَ,CONJ,,
45,27,لِ,P,,
45,27,لَّهِ,PN,ٱللَّه,اله
45,27,مُلْكُ,N,مُلْك,ملك
45,27,ٱل,DET,,
45,27,سَّمَٰوَٰتِ,N,سَمَا^ء,سمو
45,27,وَ,CONJ,,
45,27,ٱلْ,DET,,
45,27,أَرْضِ,N,أَرْض,ارض
45,27,وَ,CONJ,,
45,27,يَوْمَ,N,يَوْم,يوم
45,27,تَقُومُ,V,قَامَ,قوم
45,27,ٱل,DET,,
45,27,سَّاعَةُ,N,سَاعَة,سوع
45,27,يَوْمَئِذٍ,T,يَوْمَئِذ,
45,27,يَخْسَرُ,V,خَسِرَ,خسر
45,27,ٱلْ,DET,,
45,27,مُبْطِلُونَ,N,مُبْطِلُون,بطل
45,28,وَ,CONJ,,
45,28,تَرَىٰ,V,رَءَا,راي
45,28,كُلَّ,N,كُلّ,كلل
45,28,أُمَّةٍ,N,أُمَّة,امم
45,28,جَاثِيَةً,N,جَاثِيَة,جثو
45,28,كُلُّ,N,كُلّ,كلل
45,28,أُمَّةٍ,N,أُمَّة,امم
45,28,تُدْعَىٰ^,V,دَعَا,دعو
45,28,إِلَىٰ,P,إِلَىٰ,
45,28,كِتَٰبِ,N,كِتَٰب,كتب
45,28,هَا,PRON,,
45,28,ٱلْ,DET,,
45,28,يَوْمَ,N,يَوْم,يوم
45,28,تُجْزَ,V,جَزَىٰ,جزي
45,28,وْنَ,PRON,,
45,28,مَا,REL,مَا,
45,28,كُن,V,كَانَ,كون
45,28,تُمْ,PRON,,
45,28,تَعْمَلُ,V,عَمِلَ,عمل
45,28,ونَ,PRON,,
45,29,هَٰذَا,DEM,هَٰذَا,
45,29,كِتَٰبُ,N,كِتَٰب,كتب
45,29,نَا,PRON,,
45,29,يَنطِقُ,V,يَنطِقُ,نطق
45,29,عَلَيْ,P,عَلَىٰ,
45,29,كُم,PRON,,
45,29,بِ,P,,
45,29,ٱلْ,DET,,
45,29,حَقِّ,N,حَقّ,حقق
45,29,إِنَّ,ACC,إِنّ,
45,29,ا,PRON,,
45,29,كُ,V,كَانَ,كون
45,29,نَّا,PRON,,
45,29,نَسْتَنسِخُ,V,نَسْتَنسِخُ,نسخ
45,29,مَا,REL,مَا,
45,29,كُن,V,كَانَ,كون
45,29,تُمْ,PRON,,
45,29,تَعْمَلُ,V,عَمِلَ,عمل
45,29,ونَ,PRON,,
45,30,فَ,REM,,
45,30,أَمَّا,EXL,أَمَّا,
45,30,ٱلَّذِينَ,COND,ٱلَّذِى,
45,30,ءَامَنُ,V,ءَامَنَ,امن
45,30,وا@,PRON,,
45,30,وَ,CONJ,,
45,30,عَمِلُ,V,عَمِلَ,عمل
45,30,وا@,PRON,,
45,30,ٱل,DET,,
45,30,صَّٰلِحَٰتِ,N,صَّٰلِحَٰت,صلح
45,30,فَ,REM,,
45,30,يُدْخِلُ,V,أُدْخِلَ,دخل
45,30,هُمْ,PRON,,
45,30,رَبُّ,N,رَبّ,ربب
45,30,هُمْ,PRON,,
45,30,فِى,P,فِى,
45,30,رَحْمَتِ,N,رَحْمَة,رحم
45,30,هِ.,PRON,,
45,30,ذَٰلِكَ,DEM,ذَٰلِك,
45,30,هُوَ,PRON,,
45,30,ٱلْ,DET,,
45,30,فَوْزُ,N,فَوْز,فوز
45,30,ٱلْ,DET,,
45,30,مُبِينُ,ADJ,مُّبِين,بين
45,31,وَ,CONJ,,
45,31,أَمَّا,EXL,أَمَّا,
45,31,ٱلَّذِينَ,COND,ٱلَّذِى,
45,31,كَفَرُ,V,كَفَرَ,كفر
45,31,و^ا@,PRON,,
45,31,أَ,INTG,,
45,31,فَ,SUP,,
45,31,لَمْ,NEG,لَم,
45,31,تَكُنْ,V,كَانَ,كون
45,31,ءَايَٰتِ,N,ءَايَة,ايي
45,31,ى,PRON,,
45,31,تُتْلَىٰ,V,تَلَىٰ,تلو
45,31,عَلَيْ,P,عَلَىٰ,
45,31,كُمْ,PRON,,
45,31,فَ,REM,,
45,31,ٱسْتَكْبَرْ,V,ٱسْتَكْبَرَ,كبر
45,31,تُمْ,PRON,,
45,31,وَ,CONJ,,
45,31,كُن,V,كَانَ,كون
45,31,تُمْ,PRON,,
45,31,قَوْمًا,N,قَوْم,قوم
45,31,مُّجْرِمِينَ,ADJ,مُجْرِم,جرم
45,32,وَ,CONJ,,
45,32,إِذَا,T,إِذَا,
45,32,قِيلَ,V,قَالَ,قول
45,32,إِنَّ,ACC,إِنّ,
45,32,وَعْدَ,N,وَعْد,وعد
45,32,ٱللَّهِ,PN,ٱللَّه,اله
45,32,حَقٌّ,N,حَقّ,حقق
45,32,وَ,CONJ,,
45,32,ٱل,DET,,
45,32,سَّاعَةُ,N,سَاعَة,سوع
45,32,لَا,NEG,لَا,
45,32,رَيْبَ,N,رَيْب,ريب
45,32,فِي,P,فِى,
45,32,هَا,PRON,,
45,32,قُلْ,V,قَالَ,قول
45,32,تُم,PRON,,
45,32,مَّا,NEG,مَا,
45,32,نَدْرِى,V,تَدْرِى,دري
45,32,مَا,REL,مَا,
45,32,ٱل,DET,,
45,32,سَّاعَةُ,N,سَاعَة,سوع
45,32,إِن,NEG,إِن,
45,32,نَّظُنُّ,V,ظَنَّ,ظنن
45,32,إِلَّا,RES,إِلَّا,
45,32,ظَنًّا,N,ظَنّ,ظنن
45,32,وَ,CONJ,,
45,32,مَا,NEG,مَا,
45,32,نَحْنُ,PRON,,
45,32,بِ,P,,
45,32,مُسْتَيْقِنِينَ,N,مُسْتَيْقِنِين,يقن
45,33,وَ,CONJ,,
